"","ncesID","nces_original_name","county_name","city","state","students"
"10238","1804620","River Forest Community Sch Corp","Lake County","Hobart","IN",1585
"10239","1733810","River Forest SD 90","Cook County","River Forest","IL",1469
"10240","1733840","River Grove SD 85-5","Cook County","River Grove","IL",748
"10241","1700001","River Ridge CUSD 210","Jo Daviess County","Hanover","IL",493
"10242","5500017","River Ridge School District","Grant County","Patch Grove","WI",545
"10243","4837260","RIVER ROAD ISD","Potter County","AMARILLO","TX",1326
"10244","2629760","River Rouge School District of the City of","Wayne County","RIVER ROUGE","MI",2422
"10245","1733870","River Trails SD 26","Cook County","Mt Prospect","IL",1610
"10246","3413950","River Vale Public School District","Bergen County","River Vale","NJ",1111
"10247","1910340","River Valley Comm School District","Woodbury County","Correctionville","IA",391
"10248","3904844","River Valley Local","Marion County","Caledonia","OH",1947
"10249","2629790","River Valley School District","Berrien County","THREE OAKS","MI",561
"10250","5514250","River Valley School District","Sauk County","Spring Green","WI",1197
"10251","5000447","River Valleys Unified School District #73","Windham County","Townshend","VT",190
"10252","3904648","River View Local","Coshocton County","Warsaw","OH",1909
"10253","0600061","Riverbank Unified","Stanislaus County","Riverbank","CA",3012
"10254","4842120","RIVERCREST ISD","Red River County","BOGATA","TX",717
"10255","0500045","RIVERCREST SCHOOL DISTRICT #57","Mississippi County","WILSON","AR",1149
"10256","1733930","Riverdale CUSD 100","Rock Island County","Port Byron","IL",1156
"10257","0600040","Riverdale Joint Unified","Fresno County","Riverdale","CA",1559
"10258","3904751","Riverdale Local","Hancock County","Mt Blanchard","OH",1071
"10259","3413980","Riverdale School District","Morris County","Riverdale","NJ",324
"10260","5510140","Riverdale School District","Grant County","Muscoda","WI",732
"10261","4110560","Riverdale SD 51J","Multnomah County","Portland","OR",648
"10262","3624690","RIVERHEAD CENTRAL SCHOOL DISTRICT","Suffolk County","RIVERHEAD","NY",5955
"10263","2000351","Riverside","Doniphan County","Elwood","KS",613
"10264","4026010","RIVERSIDE","Canadian County","El Reno","OK",161
"10265","4217430","Riverside Beaver County SD","Beaver County","Ellwood City","PA",1429
"10266","1900027","Riverside Comm School District","Pottawattamie County","Carson","IA",641
"10267","0691026","Riverside County Office of Education","Riverside County","Riverside","CA",1676
"10268","0407020","Riverside Elementary District (4257)","Maricopa County","Phoenix","AZ",856
"10269","5900163","Riverside Indian School","Caddo County","Anadarko","OK",510
"10270","3910014","Riverside Local","Lake County","Painesville","OH",4270
"10271","3904809","Riverside Local","Logan County","De Graff","OH",643
"10272","3100184","RIVERSIDE PUBLIC SCHOOLS","Greeley County","SPALDING","NE",248
"10273","0500012","RIVERSIDE SCHOOL DISTRICT","Craighead County","LAKE CITY","AR",802
"10274","5307440","Riverside School District","Spokane County","CHATTAROY","WA",1554
"10275","4223250","Riverside SD","Lackawanna County","Taylor","PA",1537
"10276","1733990","Riverside SD 96","Cook County","Riverside","IL",1725
"10277","3414010","Riverside Township School District","Burlington County","Riverside","NJ",1470
"10278","0633150","Riverside Unified","Riverside County","Riverside","CA",40204
"10279","1734020","Riverside-Brookfield Twp SD 208","Cook County","Riverside","IL",1639
"10280","2011130","Riverton","Cherokee County","Riverton","KS",730
"10281","1734100","Riverton CUSD 14","Sangamon County","Riverton","IL",1434
"10282","3414040","Riverton School District","Burlington County","Riverton","NJ",305
"10283","1734110","Riverview CCSD 2","Woodford County","East Peoria","IL",226
"10284","2629910","Riverview Community School District","Wayne County","RIVERVIEW","MI",2920
"10285","2926670","RIVERVIEW GARDENS","St. Louis County","ST LOUIS","MO",5648
"10286","0508400","RIVERVIEW SCHOOL DISTRICT","White County","SEARCY","AR",1232
"10287","5304560","Riverview School District","King County","DUVALL","WA",3405
"10288","4220430","Riverview SD","Allegheny County","Oakmont","PA",982
"10289","4837320","RIVIERA ISD","Kleberg County","RIVIERA","TX",428
"10290","4703590","Roane County","Roane County","Kingston","TN",6514
"10291","5401320","ROANE COUNTY SCHOOLS","Roane County","SPENCER","WV",2013
"10292","1734140","Roanoke Benson CUSD 60","Woodford County","Roanoke","IL",489
"10293","0102850","Roanoke City","Randolph County","Roanoke","AL",1501
"10294","5103300","ROANOKE CITY PBLC SCHS","Roanoke city","Roanoke","VA",14039
"10295","5103330","ROANOKE CO PBLC SCHS","Roanoke County","Roanoke","VA",13999
"10296","3703900","Roanoke Rapids City Schools","Halifax County","Roanoke Rapids","NC",2888
"10297","0804260","Roaring Fork School District No. Re-1","Garfield County","GLENWOOD SPRINGS","CO",5647
"10298","2731780","ROBBINSDALE PUBLIC SCHOOL DISTRICT","Hennepin County","NEW HOPE","MN",12388
"10299","2310190","Robbinston Public Schools","Washington County","Calais","ME",3
"10300","3417100","Robbinsville Public Schools","Mercer County","Robbinsville","NJ",3176
"10301","1734170","Robein SD 85","Tazewell County","East Peoria","IL",170
"10302","4837380","ROBERT LEE ISD","Coke County","ROBERT LEE","TX",272
"10303","0633210","Roberts Ferry Union Elementary","Stanislaus County","Waterford","CA",170
"10304","3022710","Roberts K-12 Schools","Carbon County","Roberts","MT",103
"10305","2105040","Robertson County","Robertson County","Mount Olivet","KY",448
"10306","4703600","Robertson County","Robertson County","Springfield","TN",12680
"10307","4026100","ROBIN HILL","Cleveland County","Norman","OK",367
"10308","1734230","Robinson CUSD 2","Crawford County","Robinson","IL",1606
"10309","4837410","ROBINSON ISD","McLennan County","ROBINSON","TX",2430
"10310","0633240","Robla Elementary","Sacramento County","Sacramento","CA",2069
"10311","4837440","ROBSTOWN ISD","Nueces County","ROBSTOWN","TX",2760
"10312","4837470","ROBY CISD","Fisher County","ROBY","TX",304
"10313","1734260","Rochelle CCSD 231","Ogle County","Rochelle","IL",1625
"10314","4837500","ROCHELLE ISD","McCulloch County","ROCHELLE","TX",203
"10315","3414070","Rochelle Park School District","Bergen County","Rochelle Park","NJ",513
"10316","1734290","Rochelle Twp HSD 212","Ogle County","Rochelle","IL",814
"10317","2510140","Rochester","Plymouth County","Mattapoisett","MA",509
"10318","4220460","Rochester Area SD","Beaver County","Rochester","PA",685
"10319","3624750","ROCHESTER CITY SCHOOL DISTRICT","Monroe County","ROCHESTER","NY",26924
"10320","1809630","Rochester Community School Corp","Fulton County","Rochester","IN",1763
"10321","2629940","Rochester Community School District","Oakland County","ROCHESTER","MI",15459
"10322","1734320","Rochester CUSD 3A","Sangamon County","Rochester","IL",2204
"10323","2731800","ROCHESTER PUBLIC SCHOOL DISTRICT","Olmsted County","ROCHESTER","MN",18145
"10324","3305940","Rochester School District","Strafford County","Rochester","NH",4257
"10325","5307470","Rochester School District","Thurston County","ROCHESTER","WA",2238
"10326","5000423","Rochester Stockbridge Unified School District","Windsor County","Royalton","VT",153
"10327","3176170","ROCK COUNTY PUBLIC SCHOOLS","Rock County","BASSETT","NE",248
"10328","2000004","Rock Creek","Pottawatomie County","St. George","KS",1155
"10329","4033601","ROCK CREEK","Bryan County","Bokchito","OK",463
"10330","5900134","Rock Creek Grant School","Corson County","Bullhead","SD",37
"10331","1734350","Rock Falls ESD 13","Whiteside County","Rock Falls","IL",956
"10332","1734380","Rock Falls Twp HSD 301","Whiteside County","Rock Falls","IL",641
"10333","3904794","Rock Hill Local","Lawrence County","Ironton","OH",1436
"10334","2000029","Rock Hills","Jewell County","Mankato","KS",348
"10335","1700204","Rock Island ROE","Rock Island County","Moline","IL",8
"10336","1734410","Rock Island SD 41","Rock Island County","Rock Island","IL",6277
"10337","5900122","Rock Point Community School","Apache County","Rock Point","AZ",389
"10338","2926790","ROCK PORT R-II","Atchison County","Rock Port","MO",346
"10339","1924660","Rock Valley Comm School District","Sioux County","Rock Valley","IA",966
"10340","3414100","Rockaway Borough School District","Morris County","Rockaway","NJ",545
"10341","3414130","Rockaway Township School District","Morris County","Hibernia","NJ",2359
"10342","5103370","ROCKBRIDGE CO PBLC SCHS","Rockbridge County","Lexington","VA",2819
"10343","2105070","Rockcastle County","Rockcastle County","Mount Vernon","KY",2812
"10344","1304410","Rockdale County","Rockdale County","Conyers","GA",16565
"10345","4837590","ROCKDALE ISD","Milam County","ROCKDALE","TX",1490
"10346","1734470","Rockdale SD 84","Will County","Rockdale","IL",247
"10347","0633270","Rockford Elementary","Tulare County","Porterville","CA",345
"10348","2732070","ROCKFORD PUBLIC SCHOOL DISTRICT","Wright County","ROCKFORD","MN",1651
"10349","2630030","Rockford Public Schools","Kent County","ROCKFORD","MI",7965
"10350","1734510","Rockford SD 205","Winnebago County","Rockford","IL",28206
"10351","5103390","ROCKINGHAM CO PBLC SCHS","Harrisonburg city","Harrisonburg","VA",11911
"10352","3703990","Rockingham County Schools","Rockingham County","Eden","NC",11669
"10353","5006930","Rockingham School District","Windham County","Bellows Falls","VT",578
"10354","2510170","Rockland","Plymouth County","Rockland","MA",2273
"10355","1602820","ROCKLAND DISTRICT","Power County","ROCKLAND","ID",172
"10356","0600013","Rocklin Unified","Placer County","Rocklin","CA",12160
"10357","2510200","Rockport","Essex County","Rockport","MA",851
"10358","1734440","Rockridge CUSD 300","Rock Island County","Taylor Ridge","IL",1066
"10359","4800003","ROCKSPRINGS ISD","Edwards County","ROCKSPRINGS","TX",300
"10360","1734540","Rockton SD 140","Winnebago County","Rockton","IL",1599
"10361","3624780","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","Nassau County","ROCKVILLE CENTRE","NY",3578
"10362","4837650","ROCKWALL ISD","Rockwall County","ROCKWALL","TX",17007
"10363","4220520","Rockwood Area SD","Somerset County","Rockwood","PA",684
"10364","2926850","ROCKWOOD R-VI","St. Louis County","EUREKA","MO",21216
"10365","3022750","Rocky Boy Elem","Hill County","Box Elder","MT",460
"10366","3028911","Rocky Boy H S","Hill County","Box Elder","MT",140
"10367","0806270","Rocky Ford School District No. R2","Otero County","ROCKY FORD","CO",743
"10368","0903840","Rocky Hill School District","Hartford County","Rocky Hill","CT",2698
"10369","4026250","ROCKY MOUNTAIN","Adair County","Stilwell","OK",173
"10370","3624840","ROCKY POINT UNION FREE SCHOOL DISTRICT","Suffolk County","ROCKY POINT","NY",2950
"10371","5900089","Rocky Ridge Boarding School","Navajo County","KYKOTSMOVI","AZ",87
"10372","3904470","Rocky River City","Cuyahoga County","Rocky River","OH",2723
"10373","2709440","ROCORI PUBLIC SCHOOL DISTRICT","Stearns County","COLD SPRING","MN",2239
"10374","4026280","ROFF","Pontotoc County","Roff","OK",323
"10375","2800183","ROGER AMOS MCMURTRY ADM","Harrison County","GULFPORT","MS",31
"10376","2630060","Rogers City Area Schools","Presque Isle County","ROGERS CITY","MI",517
"10377","4837710","ROGERS ISD","Bell County","ROGERS","TX",867
"10378","0511970","ROGERS SCHOOL DISTRICT","Benton County","ROGERS","AR",16053
"10379","4703660","Rogersville","Hawkins County","Rogersville","TN",653
"10380","4110680","Rogue River SD 35","Jackson County","Rogue River","OR",1102
"10381","4026310","ROLAND","Sequoyah County","Roland","OK",933
"10382","1924870","Roland-Story Comm School District","Story County","Story City","IA",1139
"10383","3816050","ROLETTE 29","Rolette County","Rolette","ND",151
"10384","2011190","Rolla","Morton County","Rolla","KS",116
"10385","2926890","ROLLA 31","Phelps County","ROLLA","MO",4189
"10386","3904730","Rolling Hills Local","Guernsey County","Byesville","OH",1524
"10387","3305970","Rollinsford School District","Strafford County","Somersworth","NH",157
"10388","4837740","ROMA ISD","Starr County","ROMA","TX",6127
"10389","1734590","Rome CCSD 2","Jefferson County","Dix","IL",408
"10390","1304440","Rome City","Floyd County","Rome","GA",6452
"10391","3624900","ROME CITY SCHOOL DISTRICT","Oneida County","ROME","NY",5541
"10392","2630090","Romeo Community Schools","Macomb County","ROMEO","MI",5043
"10393","0633390","Romoland Elementary","Riverside County","Homeland","CA",4210
"10394","3624930","ROMULUS CENTRAL SCHOOL DISTRICT","Seneca County","ROMULUS","NY",491
"10395","2630120","Romulus Community Schools","Wayne County","ROMULUS","MI",2497
"10396","3022790","Ronan Elem","Lake County","Ronan","MT",1106
"10397","3022800","Ronan H S","Lake County","Ronan","MT",335
"10398","1734620","Rondout SD 72","Lake County","Lake Forest","IL",137
"10399","3624960","RONDOUT VALLEY CENTRAL SCHOOL DISTRICT","Ulster County","ACCORD","NY",1920
"10400","1734650","Rooks Creek CCSD 425","Livingston County","Graymont","IL",53
"10401","3816090","ROOSEVELT 18","Grant County","Carson","ND",65
"10402","3414220","Roosevelt Borough Public School District","Monmouth County","Roosevelt","NJ",80
"10403","0407080","Roosevelt Elementary District (4279)","Maricopa County","PHOENIX","AZ",8660
"10404","4837800","ROOSEVELT ISD","Lubbock County","LUBBOCK","TX",1060
"10405","5307530","Roosevelt School District","Klickitat County","ROOSEVELT","WA",31
"10406","3624990","ROOSEVELT UNION FREE SCHOOL DISTRICT","Nassau County","ROOSEVELT","NY",3588
"10407","3904921","Rootstown Local","Portage County","Rootstown","OH",1092
"10408","4837830","ROPES ISD","Hockley County","ROPESVILLE","TX",485
"10409","2310320","Roque Bluffs Public Schools","Washington County","Machias","ME",6
"10410","5307560","Rosalia School District","Whitman County","ROSALIA","WA",219
"10411","2926940","ROSCOE C-1","St. Clair County","OSCEOLA","MO",70
"10412","3625020","ROSCOE CENTRAL SCHOOL DISTRICT","Sullivan County","ROSCOE","NY",236
"10413","4837860","ROSCOE COLLEGIATE ISD","Nolan County","ROSCOE","TX",642
"10414","2615830","Roscommon Area Public Schools","Roscommon County","Roscommon","MI",869
"10415","0512000","ROSE BUD SCHOOL DISTRICT","White County","ROSE BUD","AR",766
"10416","2011250","Rose Hill Public Schools","Butler County","Rose Hill","KS",1674
"10417","4220550","Rose Tree Media SD","Delaware County","Media","PA",3985
"10418","2732250","ROSEAU PUBLIC SCHOOL DISTRICT","Roseau County","ROSEAU","MN",1199
"10419","3022920","Rosebud K-12","Rosebud County","Rosebud","MT",50
"10420","4837900","ROSEBUD-LOTT ISD","Falls County","ROSEBUD","TX",684
"10421","0633480","Rosedale Union Elementary","Kern County","Bakersfield","CA",5923
"10422","0633510","Roseland","Sonoma County","Santa Rosa","CA",1408
"10423","3414250","Roseland School District","Essex County","Roseland","NJ",471
"10424","3414310","Roselle Park Public School District","Union County","ROSELLE PARK","NJ",2068
"10425","3414280","Roselle Public Schools","Union County","ROSELLE","NJ",2897
"10426","1734710","Roselle SD 12","DuPage County","Roselle","IL",694
"10427","0633570","Rosemead Elementary","Los Angeles County","Rosemead","CA",2394
"10428","1734770","Rosemont ESD 78","Cook County","Rosemont","IL",217
"10429","2732390","ROSEMOUNT-APPLE VALLEY-EAGAN","Dakota County","ROSEMOUNT","MN",29397
"10430","5513100","Rosendale-Brandon School District","Fond du Lac County","Rosendale","WI",1032
"10431","0633600","Roseville City Elementary","Placer County","Roseville","CA",11487
"10432","2630210","Roseville Community Schools","Macomb County","ROSEVILLE","MI",4579
"10433","0633630","Roseville Joint Union High","Placer County","Roseville","CA",10468
"10434","2732430","ROSEVILLE PUBLIC SCHOOL DISTRICT","Ramsey County","ROSEVILLE","MN",7684
"10435","5513140","Rosholt School District","Portage County","Rosholt","WI",512
"10436","4663360","Rosholt School District 54-4","Roberts County","Rosholt","SD",243
"10437","3625050","ROSLYN UNION FREE SCHOOL DISTRICT","Nassau County","ROSLYN","NY",3218
"10438","3011990","Ross Elem","Garfield County","Mosby","MT",2
"10439","0633660","Ross Elementary","Marin County","Ross","CA",383
"10440","3904614","Ross Local","Butler County","Hamilton","OH",2786
"10441","0600006","Ross Valley Elementary","Marin County","San Anselmo","CA",2038
"10442","3904560","Rossford Exempted Village","Wood County","Rossford","OH",1599
"10443","1809720","Rossville Con School District","Clinton County","Rossville","IN",1008
"10444","1734870","Rossville-Alvin CUSD 7","Vermilion County","Rossville","IL",279
"10445","3502250","ROSWELL INDEPENDENT SCHOOLS","Chaves County","ROSWELL","NM",10693
"10446","4838040","ROTAN ISD","Fisher County","ROTAN","TX",255
"10447","2732460","ROTHSAY PUBLIC SCHOOL DISTRICT","Wilkin County","ROTHSAY","MN",290
"10448","3600004","ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT","Schenectady County","SCHENECTADY","NY",2835
"10449","5900171","Rough Rock Community School","Apache County","Chinle","AZ",128
"10450","1734990","Round Lake CUSD 116","Lake County","Round Lake","IL",6635
"10451","2700388","ROUND LAKE-BREWSTER PUBLIC SCHOOLS","Nobles County","BREWSTER","MN",374
"10452","4838080","ROUND ROCK ISD","Williamson County","ROUND ROCK","TX",50953
"10453","4838100","ROUND TOP-CARMINE ISD","Fayette County","CARMINE","TX",266
"10454","0633690","Round Valley Joint Elementary","Inyo County","Bishop","CA",78
"10455","0633720","Round Valley Unified","Mendocino County","Covelo","CA",422
"10456","0407130","Round Valley Unified District (4155)","Apache County","SPRINGERVILLE","AZ",1350
"10457","3023040","Roundup Elem","Musselshell County","Roundup","MT",364
"10458","3023070","Roundup High School","Musselshell County","Roundup","MT",179
"10459","2105100","Rowan County","Rowan County","Morehead","KY",3548
"10460","3704050","Rowan-Salisbury Schools","Rowan County","Salisbury","NC",18972
"10461","2510230","Rowe","Franklin County","Rowe","MA",73
"10462","0633750","Rowland Unified","Los Angeles County","Rowland Heights","CA",13071
"10463","1735010","Roxana CUSD 1","Madison County","Roxana","IL",1815
"10464","3625110","ROXBURY CENTRAL SCHOOL DISTRICT","Delaware County","ROXBURY","NY",256
"10465","3414340","Roxbury Township School District","Morris County","Succasunna","NJ",3502
"10466","3023160","Roy K-12 Schools","Fergus County","Roy","MT",36
"10467","3502280","ROY MUNICIPAL SCHOOLS","Harding County","ROY","NM",60
"10468","4838190","ROYAL ISD","Waller County","PATTISON","TX",2497
"10469","2630300","Royal Oak Schools","Oakland County","ROYAL OAK","MI",5134
"10470","5307620","Royal School District","Grant County","Royal City","WA",1765
"10471","2009320","Royal Valley","Jackson County","Mayetta","KS",875
"10472","5504380","Royall School District","Juneau County","Elroy","WI",525
"10473","2732520","ROYALTON PUBLIC SCHOOL DISTRICT","Morrison County","ROYALTON","MN",952
"10474","3625140","ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT","Niagara County","MIDDLEPORT","NY",1322
"10475","4838220","ROYSE CITY ISD","Rockwall County","ROYSE CITY","TX",6600
"10476","2200315","RSD-Capitol Education Foundation","East Baton Rouge Parish","Baton Rouge","LA",354
"10477","2314772","RSU 01 - LKRSU","Sagadahoc County","Bath","ME",1849
"10478","2314776","RSU 02","Kennebec County","Hallowell","ME",1999
"10479","2311520","RSU 03/MSAD 03","Waldo County","Unity","ME",1222
"10480","2314783","RSU 04","Androscoggin County","Wales","ME",1413
"10481","2314789","RSU 05","Cumberland County","Freeport","ME",2014
"10482","2311790","RSU 06/MSAD 06","York County","Buxton","ME",3548
"10483","2311820","RSU 07/MSAD 07","Knox County","North Haven","ME",55
"10484","2311850","RSU 08/MSAD 08","Knox County","Vinalhaven","ME",174
"10485","2314809","RSU 09","Franklin County","Farmington","ME",2423
"10486","2314795","RSU 10","Oxford County","Rumford","ME",1801
"10487","2310590","RSU 11/MSAD 11","Kennebec County","Gardiner","ME",2002
"10488","2314780","RSU 12","Lincoln County","Somerville","ME",1311
"10489","2314787","RSU 13","Knox County","Rockland","ME",1632
"10490","2314793","RSU 14","Cumberland County","Windham","ME",3174
"10491","2310710","RSU 15/MSAD 15","Cumberland County","Gray","ME",1903
"10492","2314775","RSU 16","Androscoggin County","Poland","ME",1763
"10493","2310770","RSU 17/MSAD 17","Oxford County","South Paris","ME",3428
"10494","2314779","RSU 18","Kennebec County","Oakland","ME",2820
"10495","2314785","RSU 19","Penobscot County","Newport","ME",1895
"10496","2314791","RSU 20","Waldo County","Searsport","ME",470
"10497","2314773","RSU 21","York County","Kennebunk","ME",2623
"10498","2314815","RSU 22","Penobscot County","Hampden","ME",2439
"10499","2314784","RSU 23","York County","Old Orchard Beach","ME",667
"10500","2314790","RSU 24","Hancock County","Sullivan","ME",857
"10501","2314796","RSU 25","Hancock County","Bucksport","ME",1112
"10502","2314778","RSU 26","Penobscot County","Orono","ME",791
"10503","2311130","RSU 28/MSAD 28","Knox County","Camden","ME",733
"10504","2311160","RSU 29/MSAD 29","Aroostook County","Houlton","ME",1394
"10505","2311220","RSU 30/MSAD 30","Penobscot County","Lee","ME",249
"10506","2311250","RSU 31/MSAD 31","Penobscot County","Lagrange","ME",445
"10507","2311280","RSU 32/MSAD 32","Aroostook County","Ashland","ME",260
"10508","2311310","RSU 33/MSAD 33","Aroostook County","Frenchville","ME",243
"10509","2314782","RSU 34","Penobscot County","Old Town","ME",1527
"10510","2311370","RSU 35/MSAD 35","York County","Eliot","ME",2238
"10511","2311430","RSU 37/MSAD 37","Washington County","Harrington","ME",703
"10512","2314788","RSU 38","Kennebec County","Readfield","ME",1201
"10513","2314794","RSU 39","Aroostook County","Caribou","ME",1187
"10514","2311550","RSU 40/MSAD 40","Knox County","Union","ME",1889
"10515","2311580","RSU 41/MSAD 41","Penobscot County","Lagrange","ME",612
"10516","2311610","RSU 42/MSAD 42","Aroostook County","Mars Hill","ME",391
"10517","2311670","RSU 44/MSAD 44","Oxford County","Bethel","ME",710
"10518","2311700","RSU 45/MSAD 45","Aroostook County","Washburn","ME",288
"10519","2314330","RSU 49/MSAD 49","Somerset County","Fairfield","ME",2091
"10520","2314806","RSU 50","Aroostook County","Dyer Brook","ME",352
"10521","2314240","RSU 51/MSAD 51","Cumberland County","Cumberland","ME",2129
"10522","2314160","RSU 52/MSAD 52","Androscoggin County","Turner","ME",2018
"10523","2314610","RSU 53/MSAD 53","Somerset County","Pittsfield","ME",935
"10524","2314590","RSU 54/MSAD 54","Somerset County","Skowhegan","ME",2375
"10525","2314190","RSU 55/MSAD 55","Oxford County","Hiram","ME",981
"10526","2314833","RSU 56","Oxford County","Dixfield","ME",780
"10527","2314670","RSU 57/MSAD 57","York County","Waterboro","ME",2987
"10528","2314300","RSU 58/MSAD 58","Franklin County","Phillips","ME",618
"10529","2314560","RSU 59/MSAD 59","Somerset County","Madison","ME",617
"10530","2314700","RSU 60/MSAD 60","York County","North Berwick","ME",3036
"10531","2314210","RSU 61/MSAD 61","Cumberland County","Bridgton","ME",1694
"10532","2314470","RSU 63/MSAD 63","Penobscot County","Holden","ME",563
"10533","2314440","RSU 64/MSAD 64","Penobscot County","East Corinth","ME",1059
"10534","2314777","RSU 67","Penobscot County","Lincoln","ME",935
"10535","2314761","RSU 68/MSAD 68","Piscataquis County","Dover-Foxcroft","ME",1009
"10536","2314762","RSU 70/MSAD 70","Aroostook County","Hodgdon","ME",497
"10537","2314822","RSU 71","Waldo County","Belfast","ME",1557
"10538","2314765","RSU 72/MSAD 72","Oxford County","Fryeburg","ME",1209
"10539","2314805","RSU 73","Androscoggin County","Livermore Falls","ME",1425
"10540","2314767","RSU 74/MSAD 74","Somerset County","North Anson","ME",625
"10541","2314768","RSU 75/MSAD 75","Sagadahoc County","Topsham","ME",2452
"10542","2314803","RSU 78","Franklin County","Rangeley","ME",209
"10543","2310860","RSU 79/MSAD 01","Aroostook County","Presque Isle","ME",1756
"10544","2311730","RSU 80/MSAD 04","Piscataquis County","Guilford","ME",537
"10545","2310620","RSU 82/MSAD 12","Somerset County","Jackman","ME",149
"10546","2310650","RSU 83/MSAD 13","Somerset County","Bingham","ME",181
"10547","2310680","RSU 84/MSAD 14","Washington County","Danforth","ME",133
"10548","2310830","RSU 85/MSAD 19","Washington County","Eastport","ME",103
"10549","2310890","RSU 86/MSAD 20","Aroostook County","Fort Fairfield","ME",513
"10550","2310980","RSU 87/MSAD 23","Penobscot County","Carmel","ME",628
"10551","2311010","RSU 88/MSAD 24","Aroostook County","Van Buren","ME",276
"10552","2314838","RSU 89","Penobscot County","Stacyville","ME",307
"10553","2700294","RTR PUBLIC SCHOOLS","Lincoln County","TYLER","MN",586
"10554","1924960","Rudd-Rockford-Marble Rk Comm School District","Floyd County","Rockford","IA",439
"10555","2630360","Rudyard Area Schools","Chippewa County","Rudyard","MI",594
"10556","3816130","RUGBY 5","Pierce County","Rugby","ND",621
"10557","3502310","RUIDOSO MUNICIPAL SCHOOLS","Lincoln County","RUIDOSO","NM",2051
"10558","4838280","RULE ISD","Haskell County","RULE","TX",132
"10559","2700318","RUM RIVER SPECIAL EDUCATION COOP","Isanti County","CAMBRIDGE","MN",91
"10560","3306000","Rumney School District","Grafton County","Plymouth","NH",90
"10561","3414370","Rumson Borough School District","Monmouth County","Rumson","NJ",1009
"10562","3414400","Rumson-Fair Haven Regional High School District","Monmouth County","Rumson","NJ",1004
"10563","2700016","RUNESTONE AREA ED. DISTRICT","Douglas County","ALEXANDRIA","MN",105
"10564","4838310","RUNGE ISD","Karnes County","RUNGE","TX",234
"10565","3414430","RUNNEMEDE PUBLIC SCHOOL DISTRICT","Camden County","Runnemede","NJ",863
"10566","2007440","Rural Vista","Morris County","White City","KS",277
"10567","2732550","RUSH CITY PUBLIC SCHOOL DISTRICT","Chisago County","RUSH CITY","MN",867
"10568","1809750","Rush County Schools","Rush County","Rushville","IN",2013
"10569","4026550","RUSH SPRINGS","Grady County","Rush Springs","OK",510
"10570","3625170","RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT","Monroe County","HENRIETTA","NY",5610
"10571","2728290","RUSHFORD-PETERSON PUBLIC SCHOOLS","Fillmore County","RUSHFORD","MN",695
"10572","4838360","RUSK ISD","Cherokee County","RUSK","TX",2036
"10573","5103420","RUSSELL CO PBLC SCHS","Russell County","Lebanon","VA",3715
"10574","0102880","Russell County","Russell County","Phenix City","AL",3509
"10575","2011310","Russell County","Russell County","Russell","KS",858
"10576","2105160","Russell County","Russell County","Jamestown","KY",3114
"10577","2105130","Russell Independent","Greenup County","Flatwoods","KY",2297
"10578","0102910","Russellville City","Franklin County","Russellville","AL",2541
"10579","2105190","Russellville Independent","Logan County","Russellville","KY",1023
"10580","0512060","RUSSELLVILLE SCHOOL DISTRICT","Pope County","RUSSELLVILLE","AR",5439
"10581","3904981","Russia Local","Shelby County","Russia","OH",416
"10582","4703690","Rutherford County","Rutherford County","Murfreesboro","TN",47458
"10583","3704080","Rutherford County Schools","Rutherford County","Forest City","NC",7825
"10584","3414460","Rutherford School District","Bergen County","Rutherford","NJ",2652
"10585","1925050","Ruthven-Ayrshire Comm School District","Palo Alto County","Ruthven","IA",194
"10586","1735100","Rutland CCSD 230","LaSalle County","Ottawa","IL",69
"10587","5007050","Rutland City School District","Rutland County","Rutland","VT",2048
"10588","4664140","Rutland School District 39-4","Lake County","Rutland","SD",175
"10589","5007080","Rutland Town School District","Rutland County","Rutland Town","VT",377
"10590","4026580","RYAL","McIntosh County","Henryetta","OK",68
"10591","4026610","RYAN","Jefferson County","Ryan","OK",236
"10592","3625260","RYE CITY SCHOOL DISTRICT","Westchester County","RYE","NY",3248
"10593","3625290","RYE NECK UNION FREE SCHOOL DISTRICT","Westchester County","MAMARONECK","NY",1598
"10594","3306030","Rye School District","Rockingham County","Greenland","NH",400
"10595","3023340","Ryegate K-12 Schools","Golden Valley County","Ryegate","MT",48
"10596","4838400","S AND S CISD","Grayson County","SADLER","TX",932
"10597","1701439","S Will Co Coop for Spec Ed","Will County","Joliet","IL",294
"10598","3008010","S Y Elem","Custer County","Miles City","MT",6
"10599","4838430","SABINAL ISD","Uvalde County","SABINAL","TX",445
"10600","4838460","SABINE ISD","Gregg County","GLADEWATER","TX",1527
"10601","2201380","Sabine Parish","Sabine Parish","Many","LA",4327
"10602","4838490","SABINE PASS ISD","Jefferson County","SABINE PASS","TX",375
"10603","0407200","Sacaton Elementary District (4449)","Pinal County","SACATON","AZ",686
"10604","3625350","SACHEM CENTRAL SCHOOL DISTRICT","Suffolk County","LAKE RONKONKOMA","NY",12484
"10605","3614880","SACKETS HARBOR CENTRAL SCHOOL DISTRICT","Jefferson County","SACKETS HARBOR","NY",426
"10606","3023370","Saco Elem","Phillips County","Saco","MT",35
