"","state.x","name.x","census_id.x","id","year.x","category.x","total_liabilities.x","bonds_outstanding.x","current_liabilities.x","leases.x","loans_outstanding.x","notes_outstanding.x","net_pension_liability.x","net_pension_assets.x","net_opeb_liability.x","net_opeb_assets.x","compensated_absences.x","charges_for_services.x","operating_grants.x","capital_grants.x","general_revenue.x","change_in_net_position.x","expenses.x","total_operating_revenues.x","non_operating_revenues.x","capital_contributions.x","revenues.x","has_unconfirmed.x","state.y","name.y","census_id.y","year.y","category.y","total_liabilities.y","bonds_outstanding.y","current_liabilities.y","leases.y","loans_outstanding.y","notes_outstanding.y","net_pension_liability.y","net_pension_assets.y","net_opeb_liability.y","net_opeb_assets.y","compensated_absences.y","charges_for_services.y","operating_grants.y","capital_grants.y","general_revenue.y","change_in_net_position.y","expenses.y","total_operating_revenues.y","non_operating_revenues.y","capital_contributions.y","revenues.y","has_unconfirmed.y"
"345","NH","Newmarket School District",NA,225039,2021,"School District",61908282,36574511,629127,123176,0,0,19789838,0,4297488,0,494142,26236,1594804,256730,21242914,-1510579,24631263,0,0,0,23120684,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","NH","Inter-Lakes School District",NA,225032,2021,"School District",70766335,0,835158,4302432,0,0,26335598,0,38865944,0,0,66607,1517690,0,27200652,-3173273,31958222,0,0,0,28784949,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","NJ","Borough of Madison School District",NA,81941,2021,"School District",46615962,33685559,1747836,119434,0,0,10365580,0,0,0,697553,2607112,15172236,0,46489648,1206109,63062887,0,0,0,64268996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","NJ","Borough of Bloomingdale School District",NA,225070,2021,"School District",3733334,350000,679592,24827,0,0,1909110,0,0,0,769805,49124,5063013,0,18967059,962898,23116298,0,0,0,24079196,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","NJ","Borough of Wanaque School District",NA,225083,2021,"School District",15552123,9375000,600040,1656036,0,0,3314830,0,0,0,606216,31021,1391080,0,25452173,1747447,25126826,0,0,0,26874274,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","NJ","Caldwell-West Caldwell Board of Education",NA,225084,2021,"School District",32743201,21478304,1278000,0,0,0,9237849,0,0,0,749048,522455,15352088,0,49751489,6204949,59421083,0,0,0,65626032,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","NJ","Borough of Emerson School District",NA,225072,2021,"School District",17891453,12400000,1445312,40996,0,0,3751647,0,0,0,253497,321819,9112829,0,22896742,1975605,30355785,0,0,0,32331390,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","NJ","Borough of Glen Ridge School District",NA,225073,2021,"School District",29549028,23058738,997323,0,0,0,5158225,0,0,0,334742,636874,11959139,0,33670217,1619853,44646377,0,0,0,46266230,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","NJ","Cape May County Technical School",NA,225085,2021,"School District",8091349,0,1554040,1301853,0,0,4398993,0,0,0,836461,5896244,6276941,7982188,9878635,7791038,22242969,0,0,0,30034008,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","NJ","Brigantine Board of Education",NA,35641,2021,"School District",4870796,0,365509,0,0,0,3792193,0,0,0,713094,58181,8311703,0,17006765,1429691,23946959,0,0,0,25376650,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","NJ","Borough of Hillsdale School District",NA,225074,2021,"School District",6664499,1215000,644133,160000,0,0,3374025,0,0,0,1271341,85846,7985707,0,22601728,957137,29716144,0,0,0,30673281,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","NJ","Borough of Lawnside School District",NA,225075,2021,"School District",3039762,1625000,433166,0,0,0,928744,0,0,0,52852,13278,2925677,0,9749939,974685,11714209,0,0,0,12688894,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","NJ","Borough of South River Board of Education",NA,225081,2021,"School District",12814032,0,6842704,0,0,0,0,0,0,0,0,10609,4963595,0,45554531,1707910,48820825,0,0,0,50528735,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","NJ","Lenape Regional School District",NA,225153,2021,"School District",91367179,38091879,4191317,2126819,0,0,33364927,0,11236187,0,2356050,15817,51554252,0,162012237,14466355,199115951,0,0,0,213582306,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","NJ","Somerville Board of Education",NA,225209,2021,"School District",24859024,11708832,3547346,0,0,0,8283386,0,0,0,1319460,11428606,17379253,0,31690709,4635047,55863521,0,0,0,60498568,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","NM","West Las Vegas School District",NA,225302,2021,"School District",92797835,11135478,179073,0,0,0,71390650,0,9784715,0,307919,521667,7190821,288426,16651272,-16075897,40728083,0,0,0,24652186,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","NY","City School District of Albany",NA,225372,2021,"School District",898298524,97064053,25491322,0,0,99277155,15414442,0,645049292,0,13285575,1897526,25915711,1044028,252528741,-49806847,331192853,0,0,0,281386006,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","NE","Verdigre Public School",NA,225007,2021,"School District",2160000,2160000,0,0,0,0,876890,0,0,0,0,111608,353573,70028,5375890,2669080,3242019,0,0,0,5911099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","NH","Bow School District",NA,225018,2021,"School District",38091632,0,2446777,145477,0,1200000,31305478,0,2054263,0,939637,3231713,1976360,67290,25285033,-2405045,32965441,0,0,0,30560396,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","NH","Hampton School District",NA,225029,2021,"School District",50213914,24018504,425917,158862,0,0,23530916,0,1590426,0,489289,26091,2010723,0,22440542,-1470324,25947680,0,0,0,24477356,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","NJ","Deptford Township School District",NA,225113,2021,"School District",71033999,39634513,8699157,1269702,0,0,20549460,0,0,0,881167,487414,26818737,0,72854331,8081516,92078965,0,0,0,100160482,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","NJ","Borough of Dunellen Board of Education/School District",NA,49103,2021,"School District",35333395,29380000,1496063,0,0,0,3997103,0,0,0,460229,367589,16887063,0,13179129,3857197,26576584,0,0,0,30433781,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","NJ","Cresskill Board of Education",NA,225108,2021,"School District",29496335,21828956,1229644,216860,0,0,4927353,0,0,0,1293522,1718149,13323414,0,30406345,1384940,44062968,0,0,0,45447908,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","NJ","Dennis Township School District",NA,225112,2021,"School District",944952,0,912851,0,0,0,0,0,0,0,0,0,0,0,19901007,917885,18983122,0,0,0,19901007,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","NJ","Chester School District",NA,225092,2021,"School District",19608494,13697776,616062,188763,0,0,4469935,0,0,0,635958,380317,7714435,0,22034403,-474709,30603864,0,0,0,30129155,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","NJ","Elizabeth Public Schools",NA,81974,2021,"School District",268697665,0,78951920,14749861,0,0,157198229,0,0,0,17797654,624294,178521565,0,541992752,36831690,684306921,0,0,0,721138611,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","NJ","Clinton Township School District",NA,225101,2021,"School District",29558182,22435964,917799,0,0,0,5313248,0,0,0,891171,557481,10836345,0,26833962,1872703,36355085,0,0,0,38227788,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","NJ","Edgewater Board of Education",NA,225117,2021,"School District",33019913,27748131,1140066,159081,1620000,0,2099755,0,0,0,252880,14947,7182986,20930,29684239,8415102,28488000,0,0,0,36903102,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","NJ","City of Vineland School District",NA,225096,2021,"School District",63822719,0,4006911,7175258,0,0,42581156,0,747296,0,9312098,3729019,95664946,0,161867242,9820897,251440311,0,0,0,261261208,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","NJ","Plumsted School District",NA,225192,2021,"School District",9128876,3475172,803497,325000,0,0,4089213,0,0,0,435995,138116,10029639,0,28792573,21790,38938538,0,0,0,38960328,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","NJ","Princeton Public Schools",NA,35809,2021,"School District",70178172,32990028,5097188,2170038,0,0,24018695,0,0,0,5902223,5845279,5792434,0,123998225,2579061,133056877,0,0,0,135635938,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","NJ","Red Bank School District",NA,225201,2021,"School District",15159614,6750000,1408116,0,0,0,6960697,0,0,0,40800,5618,13612874,0,25373060,2603552,36388001,0,0,0,38991553,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","NJ","North Brunswick Board of Education",NA,225175,2021,"School District",138886478,94744786,5536049,12860000,0,0,21867154,0,0,0,3878489,18436,11200634,0,148854953,13869811,146204212,0,0,0,160074023,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","NM","Belen Consolidated School District",NA,225253,2021,"School District",205466252,34754388,4388345,0,0,0,145938726,0,20008217,0,376576,110672,10242834,195801,43778837,-23637210,77965354,0,0,0,54328144,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","OH","Capital High School",NA,82708,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","OH","Greater Ohio Virtual School",NA,83224,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","OH","Cliff Park High School",NA,83538,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","OH","City Day Community School",NA,82775,2021,"School District",0,0,0,0,0,0,1610028,0,-6701,0,0,0,0,0,0,0,0,1493016,908786,0,2401802,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","OH","Liberty High School",NA,83525,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","OH","Groveport Madison Local School District",NA,60914,2021,"School District",148275393,36158355,10369194,0,0,0,83044799,0,5703989,4767864,2831133,1390741,14904710,0,105299543,18285592,103309402,0,0,0,121594994,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","OH","Towpath Trail High School",NA,84564,2021,"School District",0,0,0,0,0,0,4731362,0,409339,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","OH","Stark High School",NA,84437,2021,"School District",0,0,0,0,0,0,1613134,0,756095,0,0,0,0,0,0,0,0,1099689,284311,0,1384000,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","OH","Schnee Learning Center",NA,84302,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655420,579250,0,1234670,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","OK","Pawnee School District I-1",NA,147477,2021,"School District",2129415,660000,741825,727590,0,0,0,0,0,0,0,0,0,0,8742011,1487120,7254891,0,0,0,8742011,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","OK","Fort Cobb-Broxton Public Schools",NA,227691,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","OK","Bennington Public Schools",NA,227695,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","OK","Foyil Independent School District No. 1-7",NA,227729,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","OK","Crutcho School District No. C-74",NA,99155,2021,"School District",1970463,1700000,270463,0,0,0,0,0,0,0,0,0,0,0,5091225,749269,4341956,0,0,0,5091225,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","OK","Afton School District No. I-26",NA,146835,2021,"School District",364681,0,328870,35811,0,0,0,0,0,0,0,0,0,0,4754248,-280522,5034770,0,0,0,4754248,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","OK","Bowlegs Public Schools I-3",NA,227760,2021,"School District",693024,400000,293024,0,0,0,0,0,0,0,0,0,0,0,3060399,273926,2786473,0,0,0,3060399,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","OK","Boise City Independent School District No. I-2",NA,146891,2021,"School District",417368,150000,241295,26073,0,0,0,0,0,0,0,0,0,0,5229273,1020800,4208473,0,0,0,5229273,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","OK","Broken Arrow Public Schools I-3",NA,227763,2021,"School District",263001153,97963940,2994468,0,0,0,162042745,0,0,0,0,2447016,22288924,0,162964610,845656,186854894,0,0,0,187700550,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","OK","Davis School District Number 1-10",NA,225965,2021,"School District",1637644,1155000,482644,0,0,0,0,0,0,0,0,0,0,0,8918110,-1541366,10459476,0,0,0,8918110,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","OK","Coweta Public Schools I-17",NA,227806,2021,"School District",41131119,13450000,5489030,22192089,0,0,0,0,0,0,0,0,0,0,36402436,5641924,30760512,0,0,0,36402436,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","OK","Fanshawe Public Schools C-39",NA,227824,2021,"School District",122751,60000,47109,15642,0,0,0,0,0,0,0,0,0,0,1159107,138033,1021074,0,0,0,1159107,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","OK","Fairland School District",NA,147079,2021,"School District",4331959,1090000,218553,3023406,0,0,0,0,0,0,0,0,0,0,6679666,251818,6427848,0,0,0,6679666,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","OK","Hartshorne Public Schools I-1",NA,227838,2021,"School District",5606217,365000,810100,4431117,0,0,0,0,0,0,0,0,0,0,9095696,46919,9048777,0,0,0,9095696,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","OK","Hilldale Independent School District No. I-29",NA,227707,2021,"School District",3321472,1665000,1656472,0,0,0,0,0,0,0,0,0,0,0,20125303,6878,20118425,0,0,0,20125303,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","OK","Idabel School District No. I-5",NA,147193,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","OK","Kinta Public School District I-13",NA,147234,2021,"School District",707768,225000,55111,427657,0,0,0,0,0,0,0,0,0,0,2636274,43848,2592426,0,0,0,2636274,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","OK","Lindsay Public School District I-9",NA,37404,2021,"School District",6332179,5040000,1258770,33409,0,0,0,0,0,0,0,0,0,0,13179541,-443315,13622856,0,0,0,13179541,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","OK","Marlow School District 3",NA,227865,2021,"School District",10311821,2125000,2698471,5488350,0,0,0,0,0,0,0,0,0,0,17014556,815678,16198878,0,0,0,17014556,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","OK","Moss Public Schools I-1",NA,227875,2021,"School District",1465515,980000,485515,0,0,0,0,0,0,0,0,0,0,0,3108328,22942,3085386,0,0,0,3108328,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","OK","Oklahoma Information & Technology School District No Z-007",NA,227892,2021,"School District",20993,0,20993,0,0,0,0,0,0,0,0,0,0,0,345087,7617,337470,0,0,0,345087,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","OK","Peavine School District No. C-019",NA,227911,2021,"School District",152795,0,152795,0,0,0,0,0,0,0,0,0,0,0,1332867,-181913,1514780,0,0,0,1332867,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","OK","Quinton Public School District I-17",NA,227917,2021,"School District",2393928,975000,560109,821025,0,0,0,0,0,0,0,0,0,0,5029770,-62905,5092675,0,0,0,5029770,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","OK","Stidham Public Schools C-16",NA,227936,2021,"School District",81182,0,81182,0,0,0,0,0,0,0,0,0,0,0,970356,-31717,1002073,0,0,0,970356,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","OK","Stillwater Public Schools I-16",NA,227937,2021,"School District",90430083,48180000,13682844,28567239,0,0,0,0,0,0,0,0,0,0,77681642,-4073622,81755264,0,0,0,77681642,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","OK","Wilson Independent School District No I-43",NA,227992,2021,"School District",3289373,965000,418794,1905579,0,0,0,0,0,0,0,0,0,0,4974133,318760,4655373,0,0,0,4974133,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","OR","Brookings Harbor School District 17c",NA,85168,2021,"School District",22758161,0,1288255,183660,4363,0,20673186,0,564523,0,44174,0,4018510,0,19383785,2279706,21122589,0,0,0,23402295,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","OR","Lane Educational Service District",NA,164428,2021,"School District",31672702,4796354,7864016,0,0,691972,17663661,0,439412,0,217287,3700988,24090890,0,23906797,96647,51602028,0,0,0,51698675,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","PA","Lower Moreland Township School District",NA,228766,2021,"School District",145046478,56876874,5742915,453239,0,0,75533000,0,5703460,0,736990,194815,8112376,0,46227001,-797239,55331431,0,0,0,54534192,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","PA","Mars Area School District",NA,167069,2021,"School District",177763607,85555603,6636674,0,0,1500000,71347000,0,12082000,0,642330,142466,8782522,792635,43086950,-694024,53498597,0,0,0,52804573,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","PA","Mercer Area School District",NA,228784,2021,"School District",45121569,17337724,3133765,97917,0,0,23240816,0,1022010,0,289337,287835,6444623,0,13057868,-267422,20057748,0,0,0,19790326,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","PA","Millersburg Area School District",NA,228792,2021,"School District",33185399,8219797,2068812,0,0,0,20631000,0,1898363,0,367427,101273,3644519,0,12494068,831146,15408714,0,0,0,16239860,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","PA","New Hope-Solebury School District",NA,228802,2021,"School District",111462612,38111995,5526199,0,0,0,63272000,0,3769337,0,713772,39759,5916120,0,40351360,5647058,40660181,0,0,0,46307239,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","PA","Mountain View School District",NA,87472,2021,"School District",46188603,9992420,2428976,0,0,0,30036000,0,3413767,0,270058,123638,5532051,0,16064058,-1151910,22871657,0,0,0,21719747,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
